time,sce1,sce2,sce3,sce4,sce5,sce6
2219.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2220.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2221.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2222.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2223.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2224.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2225.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2226.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2227.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2228.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2229.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2230.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2231.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2232.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2233.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2234.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2235.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2236.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2237.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2238.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2239.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2240.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2241.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2242.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2243.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2244.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2245.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2246.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2247.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2248.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2249.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2250.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2251.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2252.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2253.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2254.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2255.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2256.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2257.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2258.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2259.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2260.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2261.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2262.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2263.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2264.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2265.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2266.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2267.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2268.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2269.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2270.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2271.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2272.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2273.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2274.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2275.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2276.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2277.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2278.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2279.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2280.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2281.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2282.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2283.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2284.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2285.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2286.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2287.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2288.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2289.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2290.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2291.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2292.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2293.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2294.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2295.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2296.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2297.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2298.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2299.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
2300.5,-2.489425241947174e-06,-7.436610758304596e-06,5.445443093776703e-06,6.2575563788414e-06,1.0868534445762634e-06,2.8973445296287537e-06
